url,description
https://talent.hyundai.com/apply/applyView.hc?recuYy=2026&recuType=N2&recuCls=1,"HYUNDAI

차량 레벨 자율주행/전력 기능안전(Functional Safety) 개발

지원자격
· 학사 이상의 학위를 보유하신 분
· 3년 이상의 자율주행이나 전력 분야의 엔지니어링 설계(ISO 26262, A-SPICE 등과 같은 국제표준 기반) 경험을 보유하신 분
· 아키텍처 개발, 요구사양 개발, 안전 분석(FEMA, FMEDA, FTA 등) 경험을 보유하신 분
우대사항
· 시스템 엔지니어링 양산 또는 시스템 레벨 Analysis of Dependent Failure 경험을 보유하신 분
· 비즈니스 영어 커뮤니케이션 및 영어 문서 작성 역량을 보유하신 분
· 기능안전 전문가 자격증을 보유하신 분
· Safety Analysis 수행 또는 Data Analysis/Science 활용 능력을 보유하신 분
