url,description
https://talent.hyundai.com/apply/applyView.hc?recuYy=2025&recuType=N2&recuCls=374,"HYUNDAI

지원자격
· 보안/컴퓨터공학/전자공학 분야에서 학사 이상의 학위를 보유하신 분
· 1년 이상의 임베디드 시스템 모의해킹 또는 펌웨어 역분석 경력을 보유하신 분
· 임베디드 시스템 대상 모의해킹 수행 경험 있으신 분
· 리버스 엔지니어링 관련 툴 (IDA Pro 등) 사용 경험을 보유하신 분
· 비즈니스 영어 커뮤니케이션 및 영어 문서 작성 역량을 보유하신 분
우대사항
· 보안/컴퓨터공학/전자공학 분야에서 석사 이상의 학위를 보유하신 분
· 3년 이상의 차량/제어기 대상 모의해킹 경력을 보유하신 분
· 임베디드 시스템 모의해킹 관련 대회 수상 또는 컨퍼런스 발표 경험이 있으신 분
· C/C++, 리눅스 OS언어 사용 경험을 보유하신 분
· CISSP, CISA, 정보보안 등 보안 관련 자격증을 보유하신 분
